Title,Username,Review,clean_review,translated_review,final_review
Gani Famous Pasembur,Mucik Musyrif,"Pasembor terbaik kalau ikut lidah aku. Ada orang kata ""Orang Penang tak makan sini"" haaa betul la tu sebab aku bukan orang Penang. Kuah dia rasa manis-manis sikit sebab tu kot orang Penang tak suka sangat. …",pasembor terbaik kalau ikut lidah aku ada orang kata orang penang tak makan sini haaa betul la tu sebab aku bukan orang penang kuah dia rasa manismanis sikit sebab tu kot orang penang tak suka sangat …,"the best pasembor, if you follow my tongue, some people say that Penang people don't eat here haha, that's right because I'm not a Penang person, the sauce tastes a bit sweet, that's why Penang people don't like it very much...","the best pasembor, if you follow my tongue, some people say that Penang people don't eat here haha, that's right because I'm not a Penang person, the sauce tastes a bit sweet, that's why Penang people don't like it very much..."
Gani Famous Pasembur,Rama Vijayan,It's normal. Don't waste time on  travelling from long distance....,its normal dont waste time on travelling from long distance,its normal dont waste time on travelling from long distance,its normal dont waste time on travelling from long distance
Gani Famous Pasembur,Tasya Daud,Harga boleh tahan mahai rm20 utk pasemboq sja. Skli skala p mkn tkpa laa. Kuah merah gila tpi jgn takut. Tk pedaih pon 😄,harga boleh tahan mahai rm utk pasemboq sja skli skala p mkn tkpa laa kuah merah gila tpi jgn takut tk pedaih pon,"the price can be tolerated, rm only for pasemboq, if the scale is p, there is no crazy red sauce, but don't be afraid of the pound","the price can be tolerated, rm only for pasemboq, if the scale is p, there is no crazy red sauce, but don't be afraid of the pound"
Gani Famous Pasembur,ELMI IKHWAN,Well some said this is the best here bit it is nothing wrong to try the other stall. There always long queue here. So patient is the key. Just enjoy the food..,well some said this is the best here bit it is nothing wrong to try the other stall there always long queue here so patient is the key just enjoy the food,well some said this is the best here bit it is nothing wrong to try the other stall there always long queue here so patient is the key just enjoy the food,well some said this is the best here bit it is nothing wrong to try the other stall there always long queue here so patient is the key just enjoy the food
Gani Famous Pasembur,MOHD ROSLANSHAH ROSLEE,"Mantap, sedap pulak tu 😋 lagi best sebab sebelah dengan laut boleh la lepas makan selfie sikit 🥰",mantap sedap pulak tu lagi best sebab sebelah dengan laut boleh la lepas makan selfie sikit,It's really good and it's even better because it's next to the sea so you can eat and take a selfie,It's really good and it's even better because it's next to the sea so you can eat and take a selfie
Gani Famous Pasembur,sufinaz zainuddin,"The gravy just nice : thick, bit of sweet and mild spicy & hot. Not to worry about the gravy's red in color.. it's not too hot ya. You can enjoy the gravy on it's own. So far, the best pasembur in Penang. ( Picture showing tapau pasembur …",the gravy just nice thick bit of sweet and mild spicy hot not to worry about the gravys red in color its not too hot ya you can enjoy the gravy on its own so far the best pasembur in penang picture showing tapau pasembur …,the gravy just nice thick bit of sweet and mild spicy hot not to worry about the gravys red in color its not too hot ya you can enjoy the gravy on its own so far the best pasembur in penang picture showing tapau pasembur …,the gravy just nice thick bit of sweet and mild spicy hot not to worry about the gravys red in color its not too hot ya you can enjoy the gravy on its own so far the best pasembur in penang picture showing tapau pasembur …
Gani Famous Pasembur,Mohamad Ridzuan Mohamad Zubaidi,Famous spot among tourists. Quite crowded during weekend and public holidays. Price range a bit on higher side,famous spot among tourists quite crowded during weekend and public holidays price range a bit on higher side,famous spot among tourists quite crowded during weekend and public holidays price range a bit on higher side,famous spot among tourists quite crowded during weekend and public holidays price range a bit on higher side
Gani Famous Pasembur,Zalifah Ibrahim,"You choose what you want to eat, then the staff will let you know of the cost before serving. So, you won't be caught by surprised. A bit pricey (mine was MYR 20) but still worth it. It would be better if the fritters were warm up before …",you choose what you want to eat then the staff will let you know of the cost before serving so you wont be caught by surprised a bit pricey mine was myr but still worth it it would be better if the fritters were warm up before …,you choose what you want to eat then the staff will let you know of the cost before serving so you wont be caught by surprised a bit pricey mine was myr but still worth it it would be better if the fritters were warm up before …,you choose what you want to eat then the staff will let you know of the cost before serving so you wont be caught by surprised a bit pricey mine was myr but still worth it it would be better if the fritters were warm up before …
Gani Famous Pasembur,Mohd Faizal,"Boleh la.. kuah manis, harga berdasarkan makanan yg kita pilih.. ada juga gerai mee udang, kerang bakar/rebus, sotong kangkung, ABC dsb.",boleh la kuah manis harga berdasarkan makanan yg kita pilih ada juga gerai mee udang kerang bakarrebus sotong kangkung abc dsb,"you can use sweet sauce, the price is based on the food we choose, there are also mee stalls, grilled clam shrimp, boiled sotong, kale, abc, etc.","you can use sweet sauce, the price is based on the food we choose, there are also mee stalls, grilled clam shrimp, boiled sotong, kale, abc, etc."
Gani Famous Pasembur,Muhammad Shahir,Pasembor should be the same. But the only difference that make this pasembor from the others is on their gravy. I like how they blend their gravy with fried ground peanut and fried anchovies that makes the gravy taste is just as perfect to my taste bud.,pasembor should be the same but the only difference that make this pasembor from the others is on their gravy i like how they blend their gravy with fried ground peanut and fried anchovies that makes the gravy taste is just as perfect to my taste bud,pasembor should be the same but the only difference that make this pasembor from the others is on their gravy i like how they blend their gravy with fried ground peanut and fried anchovies that makes the gravy taste is just as perfect to my taste bud,pasembor should be the same but the only difference that make this pasembor from the others is on their gravy i like how they blend their gravy with fried ground peanut and fried anchovies that makes the gravy taste is just as perfect to my taste bud
Gani Famous Pasembur,Ajim Zulhazim,"Pasemboq tak banyak pilihan, isi ada berbau sikit. Harga bolehla kena pandai amik. Sos dia tak pedaih. Manih2 gitu. …",pasemboq tak banyak pilihan isi ada berbau sikit harga bolehla kena pandai amik sos dia tak pedaih manih gitu …,"Pasemboq doesn't have a lot of filling options, it smells a bit expensive, but you have to be good at getting the sauce, it doesn't taste like that anymore...","Pasemboq doesn't have a lot of filling options, it smells a bit expensive, but you have to be good at getting the sauce, it doesn't taste like that anymore..."
Gani Famous Pasembur,Montana Twinprai,Love the potatoes!Meal type: …,love the potatoesmeal type …,love the potatoesmeal type …,love the potatoesmeal type …
Gani Famous Pasembur,Nur Yaya S,Use the free CAT bus and get off at stop number 17 or 5 (same location but opposite sides of road). Then head towards the beach. …,use the free cat bus and get off at stop number or same location but opposite sides of road then head towards the beach …,use the free cat bus and get off at stop number or same location but opposite sides of road then head towards the beach …,use the free cat bus and get off at stop number or same location but opposite sides of road then head towards the beach …
Gani Famous Pasembur,Fie Zakaria,Seperti diserang oleh y mengambil order.. takut pun ade.. 😅 pasemboq ok sedap... cucur agak garing for me..,seperti diserang oleh y mengambil order takut pun ade pasemboq ok sedap cucur agak garing for me,"it's like being attacked by the person who took the order. I'm afraid there's pasemboq. Ok, it's delicious. It's a bit crispy for me","it's like being attacked by the person who took the order. I'm afraid there's pasemboq. Ok, it's delicious. It's a bit crispy for me"
